"card_id","name","rarity","stone","wind","veil","oath","eye","weight","upkeep","lore_text","section","mechanics_text"
"61","Fire Beetle","low","🪨  1","🌪️  2","✨  0","📖  2","👁️  0","⚖️  2","♨  0","Fire Beetle — Grunts of Oath/Wind Duality.
A low presence whose choices bend the battlefield toward fate.
Iconography: Oath/Wind sigils, attire marked by duty.","Grunts","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.
• Force trades on your turn; keep tempo.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
"62","Ash Rat","low","🪨  0","🌪️  1","✨  2","📖  2","👁️  1","⚖️  2","♨  0","Ash Rat — Grunts of Oath/Veil Duality.
A low presence whose choices bend the battlefield toward fate.
Iconography: Oath/Veil sigils, attire marked by duty.","Grunts","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.
• Fight in fog; punish over-extensions.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
"63","Sand Wormling","low","🪨  1","🌪️  2","✨  0","📖  1","👁️  1","⚖️  2","♨  0","Sand Wormling — Grunts of Wind/Eye Duality.
A low presence whose choices bend the battlefield toward fate.
Iconography: Wind/Eye sigils, attire marked by duty.","Grunts","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.
• Force trades on your turn; keep tempo.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
"64","Plague Bat","low","🪨  1","🌪️  0","✨  1","📖  2","👁️  0","⚖️  1","♨  0","Plague Bat — Grunts of Oath/Stone Duality.
A low presence whose choices bend the battlefield toward fate.
Iconography: Oath/Stone sigils, attire marked by duty.","Grunts","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.
• Stay clustered; spread auras wisely.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
"65","Slime Lizard","low","🪨  1","🌪️  1","✨  2","📖  0","👁️  0","⚖️  1","♨  0","Slime Lizard — Grunts of Veil/Stone Duality.
A low presence whose choices bend the battlefield toward fate.
Iconography: Veil/Stone sigils, attire marked by duty.","Grunts","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.
• Fight in fog; punish over-extensions.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
"66","Rust Mite","low","🪨  0","🌪️  0","✨  3","📖  2","👁️  0","⚖️  2","♨  0","Rust Mite — Grunts of Veil/Oath Duality.
A low presence whose choices bend the battlefield toward fate.
Iconography: Veil/Oath sigils, attire marked by duty.","Grunts","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.
• Fight in fog; punish over-extensions.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
"67","Tunnel Spider","low","🪨  1","🌪️  1","✨  0","📖  1","👁️  0","⚖️  1","♨  0","Tunnel Spider — Grunts of Oath/Stone Duality.
A low presence whose choices bend the battlefield toward fate.
Iconography: Oath/Stone sigils, attire marked by duty.","Grunts","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.
• Anchor chokepoints; take hits others can't.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
"68","Shadow Eel","low","🪨  1","🌪️  2","✨  3","📖  0","👁️  1","⚖️  2","♨  0","Shadow Eel — Grunts of Veil/Wind Duality.
A low presence whose choices bend the battlefield toward fate.
Iconography: Veil/Wind sigils, attire marked by duty.","Grunts","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.
• Fight in fog; punish over-extensions.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
"69","Sludge Slime","low","🪨  1","🌪️  2","✨  1","📖  3","👁️  0","⚖️  2","♨  0","Sludge Slime — Grunts of Oath/Wind Duality.
A low presence whose choices bend the battlefield toward fate.
Iconography: Oath/Wind sigils, attire marked by duty.","Grunts","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.
• Stay clustered; spread auras wisely.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
"70","Filth King","low","🪨  0","🌪️  1","✨  3","📖  2","👁️  0","⚖️  2","♨  0","Filth King — Grunts of Veil/Oath Duality.
A low presence whose choices bend the battlefield toward fate.
Iconography: Veil/Oath sigils, attire marked by duty.","Grunts","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.
• Fight in fog; punish over-extensions.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
"71","Rust Slug","low","🪨  0","🌪️  3","✨  0","📖  2","👁️  0","⚖️  2","♨  0","Rust Slug — Grunts of Wind/Oath Duality.
A low presence whose choices bend the battlefield toward fate.
Iconography: Wind/Oath sigils, attire marked by duty.","Grunts","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.
• Force trades on your turn; keep tempo.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
"72","Canal Lamprey","low","🪨  1","🌪️  1","✨  3","📖  1","👁️  1","⚖️  2","♨  0","Canal Lamprey — Grunts of Veil/Eye Duality.
A low presence whose choices bend the battlefield toward fate.
Iconography: Veil/Eye sigils, attire marked by duty.","Grunts","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.
• Fight in fog; punish over-extensions.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
"73","Bone Centipede","low","🪨  0","🌪️  2","✨  1","📖  2","👁️  0","⚖️  2","♨  0","Bone Centipede — Grunts of Oath/Wind Duality.
A low presence whose choices bend the battlefield toward fate.
Iconography: Oath/Wind sigils, attire marked by duty.","Grunts","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.
• Force trades on your turn; keep tempo.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
"74","Fungus Creeper","low","🪨  0","🌪️  0","✨  1","📖  0","👁️  1","⚖️  1","♨  0","Fungus Creeper — Grunts of Eye/Veil Duality.
A low presence whose choices bend the battlefield toward fate.
Iconography: Eye/Veil sigils, attire marked by duty.","Grunts","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.
• Fight in fog; punish over-extensions.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
"75","Cistern Horror","low","🪨  1","🌪️  1","✨  0","📖  2","👁️  1","⚖️  2","♨  0","Cistern Horror — Grunts of Oath/Eye Duality.
A low presence whose choices bend the battlefield toward fate.
Iconography: Oath/Eye sigils, attire marked by duty.","Grunts","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.
• Stay clustered; spread auras wisely.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
"76","Iron Lash","low","🪨  2","🌪️  0","✨  1","📖  1","👁️  1","⚖️  2","♨  0","Iron Lash — Grunts of Stone/Eye Duality.
A low presence whose choices bend the battlefield toward fate.
Iconography: Stone/Eye sigils, attire marked by duty.","Grunts","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.
• Anchor chokepoints; take hits others can't.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
"77","Bronze Spear","low","🪨  0","🌪️  1","✨  0","📖  3","👁️  1","⚖️  2","♨  0","Bronze Spear — Grunts of Oath/Eye Duality.
A low presence whose choices bend the battlefield toward fate.
Iconography: Oath/Eye sigils, attire marked by duty.","Grunts","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.
• Stay clustered; spread auras wisely.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
"78","Gold Captain","low","🪨  1","🌪️  1","✨  2","📖  0","👁️  1","⚖️  2","♨  0","Gold Captain — Grunts of Veil/Eye Duality.
A low presence whose choices bend the battlefield toward fate.
Iconography: Veil/Eye sigils, attire marked by duty.","Grunts","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.
• Fight in fog; punish over-extensions.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
"79","Ash Priest","low","🪨  0","🌪️  2","✨  0","📖  2","👁️  1","⚖️  2","♨  0","Ash Priest — Grunts of Oath/Wind Duality.
A low presence whose choices bend the battlefield toward fate.
Iconography: Oath/Wind sigils, attire marked by duty.","Grunts","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.
• Force trades on your turn; keep tempo.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
"80","Blood Evoker","low","🪨  0","🌪️  3","✨  1","📖  1","👁️  0","⚖️  2","♨  0","Blood Evoker — Grunts of Wind/Oath Duality.
A low presence whose choices bend the battlefield toward fate.
Iconography: Wind/Oath sigils, attire marked by duty.","Grunts","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.
• Force trades on your turn; keep tempo.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
"81","Hymncaller Priest","low","🪨  0","🌪️  2","✨  0","📖  3","👁️  0","⚖️  2","♨  0","Hymncaller Priest — Grunts of Oath/Wind Duality.
A low presence whose choices bend the battlefield toward fate.
Iconography: Oath/Wind sigils, attire marked by duty.","Grunts","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.
• Stay clustered; spread auras wisely.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
"82","River Wolf","low","🪨  1","🌪️  3","✨  2","📖  1","👁️  0","⚖️  2","♨  0","River Wolf — Grunts of Wind/Veil Duality.
A low presence whose choices bend the battlefield toward fate.
Iconography: Wind/Veil sigils, attire marked by duty.","Grunts","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.
• Force trades on your turn; keep tempo.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
"83","Desert Hawk","low","🪨  1","🌪️  2","✨  1","📖  3","👁️  1","⚖️  3","♨  1","Desert Hawk — Grunts of Oath/Wind Duality.
A low presence whose choices bend the battlefield toward fate.
Iconography: Oath/Wind sigils, attire marked by duty.","Grunts","Basic Initiative (3)
🛡️ Guard 2 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.
• Stay clustered; spread auras wisely.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
"84","Marsh Stalker","low","🪨  1","🌪️  1","✨  1","📖  2","👁️  3","⚖️  3","♨  1","Marsh Stalker — Grunts of Eye/Oath Duality.
A low presence whose choices bend the battlefield toward fate.
Iconography: Eye/Oath sigils, attire marked by duty.","Grunts","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.
• Scout first; answer hidden threats.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
"85","Jackal Alpha","low","🪨  0","🌪️  0","✨  0","📖  2","👁️  2","⚖️  2","♨  0","Jackal Alpha — Grunts of Eye/Oath Duality.
A low presence whose choices bend the battlefield toward fate.
Iconography: Eye/Oath sigils, attire marked by duty.","Grunts","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.
• Stay clustered; spread auras wisely.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
"86","Serpent Queen","low","🪨  1","🌪️  3","✨  1","📖  0","👁️  0","⚖️  2","♨  0","Serpent Queen — Grunts of Wind/Stone Duality.
A low presence whose choices bend the battlefield toward fate.
Iconography: Wind/Stone sigils, attire marked by duty.","Grunts","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.
• Force trades on your turn; keep tempo.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
"87","Scorpion King","low","🪨  1","🌪️  0","✨  1","📖  1","👁️  1","⚖️  1","♨  0","Scorpion King — Grunts of Eye/Oath Duality.
A low presence whose choices bend the battlefield toward fate.
Iconography: Eye/Oath sigils, attire marked by duty.","Grunts","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.
• Anchor chokepoints; take hits others can't.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
"88","Hyena Matron","low","🪨  1","🌪️  1","✨  0","📖  1","👁️  2","⚖️  2","♨  0","Hyena Matron — Grunts of Eye/Oath Duality.
A low presence whose choices bend the battlefield toward fate.
Iconography: Eye/Oath sigils, attire marked by duty.","Grunts","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.
• Scout first; answer hidden threats.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
"89","Ink Tongue","low","🪨  2","🌪️  1","✨  1","📖  2","👁️  1","⚖️  2","♨  0","Ink Tongue — Grunts of Oath/Stone Duality.
A low presence whose choices bend the battlefield toward fate.
Iconography: Oath/Stone sigils, attire marked by duty.","Grunts","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.
• Anchor chokepoints; take hits others can't.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
"90","Dust Librarian","low","🪨  1","🌪️  1","✨  0","📖  1","👁️  0","⚖️  1","♨  0","Dust Librarian — Grunts of Oath/Stone Duality.
A low presence whose choices bend the battlefield toward fate.
Iconography: Oath/Stone sigils, attire marked by duty.","Grunts","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.
• Anchor chokepoints; take hits others can't.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
"91","Cuneiform Shade","low","🪨  1","🌪️  3","✨  1","📖  3","👁️  1","⚖️  3","♨  1","Cuneiform Shade — Grunts of Oath/Wind Duality.
A low presence whose choices bend the battlefield toward fate.
Iconography: Oath/Wind sigils, attire marked by duty.","Grunts","Basic Initiative (3)
🛡️ Guard 2 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.
• Force trades on your turn; keep tempo.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
"92","Bronze Automaton","low","🪨  0","🌪️  1","✨  2","📖  2","👁️  1","⚖️  2","♨  0","Bronze Automaton — Grunts of Oath/Veil Duality.
A low presence whose choices bend the battlefield toward fate.
Iconography: Oath/Veil sigils, attire marked by duty.","Grunts","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.
• Fight in fog; punish over-extensions.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
"93","Chain Thrower","low","🪨  1","🌪️  0","✨  1","📖  0","👁️  3","⚖️  2","♨  0","Chain Thrower — Grunts of Eye/Stone Duality.
A low presence whose choices bend the battlefield toward fate.
Iconography: Eye/Stone sigils, attire marked by duty.","Grunts","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.
• Scout first; answer hidden threats.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
"94","Siege Ox","low","🪨  1","🌪️  0","✨  3","📖  0","👁️  1","⚖️  2","♨  0","Siege Ox — Grunts of Veil/Eye Duality.
A low presence whose choices bend the battlefield toward fate.
Iconography: Veil/Eye sigils, attire marked by duty.","Grunts","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.
• Fight in fog; punish over-extensions.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
"95","Fire Bearer","low","🪨  1","🌪️  1","✨  0","📖  3","👁️  3","⚖️  3","♨  1","Fire Bearer — Grunts of Eye/Oath Duality.
A low presence whose choices bend the battlefield toward fate.
Iconography: Eye/Oath sigils, attire marked by duty.","Grunts","Basic Initiative (3)
🛡️ Guard 2 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.
• Stay clustered; spread auras wisely.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
"96","Obsidian Helm","low","🪨  1","🌪️  2","✨  1","📖  1","👁️  2","⚖️  2","♨  0","Obsidian Helm — Grunts of Eye/Wind Duality.
A low presence whose choices bend the battlefield toward fate.
Iconography: Eye/Wind sigils, attire marked by duty.","Grunts","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.
• Force trades on your turn; keep tempo.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
"97","Chain Marshal","low","🪨  1","🌪️  0","✨  3","📖  0","👁️  3","⚖️  3","♨  1","Chain Marshal — Grunts of Eye/Veil Duality.
A low presence whose choices bend the battlefield toward fate.
Iconography: Eye/Veil sigils, attire marked by duty.","Grunts","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.
• Fight in fog; punish over-extensions.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
"98","Ash Oracle","low","🪨  0","🌪️  1","✨  1","📖  2","👁️  2","⚖️  2","♨  0","Ash Oracle — Grunts of Eye/Oath Duality.
A low presence whose choices bend the battlefield toward fate.
Iconography: Eye/Oath sigils, attire marked by duty.","Grunts","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.
• Stay clustered; spread auras wisely.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
"99","Blood Prophet","low","🪨  1","🌪️  1","✨  1","📖  2","👁️  3","⚖️  3","♨  1","Blood Prophet — Grunts of Eye/Oath Duality.
A low presence whose choices bend the battlefield toward fate.
Iconography: Eye/Oath sigils, attire marked by duty.","Grunts","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.
• Scout first; answer hidden threats.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
"100","Bone Choir","low","🪨  2","🌪️  0","✨  0","📖  2","👁️  1","⚖️  2","♨  0","Bone Choir — Grunts of Oath/Stone Duality.
A low presence whose choices bend the battlefield toward fate.
Iconography: Oath/Stone sigils, attire marked by duty.","Grunts","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.
• Anchor chokepoints; take hits others can't.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
